entity_token,nct_id,evaluation,target,entity_class,predicted,model
dementia,NCT05527587,tp,"{""(1228, 1236, 'condition', 'dementia')"", ""(46, 77, 'other', 'nature-based park visit program')"", ""(1644, 1652, 'condition', 'dementia')"", ""(155, 163, 'condition', 'dementia')"", ""(395, 406, 'other', 'park visits')"", ""(1027, 1038, 'other', 'park visits')"", ""(615, 626, 'other', 'park visits')"", ""(332, 340, 'condition', 'dementia')"", ""(1145, 1156, 'other', 'park visits')"", ""(546, 554, 'condition', 'dementia')"", ""(795, 806, 'other', 'park visits')"", ""(1509, 1520, 'other', 'park visits')"", ""(363, 386, 'other', 'nature-based activities')"", ""(269, 280, 'other', 'park visits')"", ""(935, 977, 'other', 'weekly telephone/internet support meetings')"", ""(855, 866, 'other', 'park visits')"", ""(285, 308, 'other', 'nature-based activities')"", ""(729, 737, 'condition', 'dementia')"", ""(632, 669, 'other', 'nature connections park visit program')""}",condition,"{""(1228, 1236, 'condition', 'dementia')"", ""(1644, 1652, 'condition', 'dementia')"", ""(155, 163, 'condition', 'dementia')"", ""(395, 399, 'physical', 'park')"", ""(285, 291, 'behavioural', 'nature')"", ""(332, 340, 'condition', 'dementia')"", ""(363, 369, 'physical', 'nature')"", ""(546, 554, 'condition', 'dementia')"", ""(400, 406, 'other', 'visits')"", ""(1145, 1156, 'behavioural', 'park visits')"", ""(632, 669, 'behavioural', 'nature connections park visit program')"", ""(369, 386, 'other', '- based activities')"", ""(274, 280, 'other', 'visits')"", ""(269, 273, 'behavioural', 'park')"", ""(1027, 1038, 'behavioural', 'park visits')"", ""(1509, 1520, 'behavioural', 'park visits')"", ""(46, 77, 'behavioural', 'nature - based park visit program')"", ""(291, 308, 'other', '- based activities')"", ""(729, 737, 'condition', 'dementia')"", ""(35, 45, 'behavioural', 'open label')"", ""(795, 806, 'behavioural', 'park visits')""}",bert-base-uncased
dementia,NCT05527587,tp,"{""(1228, 1236, 'condition', 'dementia')"", ""(46, 77, 'other', 'nature-based park visit program')"", ""(1644, 1652, 'condition', 'dementia')"", ""(155, 163, 'condition', 'dementia')"", ""(395, 406, 'other', 'park visits')"", ""(1027, 1038, 'other', 'park visits')"", ""(615, 626, 'other', 'park visits')"", ""(332, 340, 'condition', 'dementia')"", ""(1145, 1156, 'other', 'park visits')"", ""(546, 554, 'condition', 'dementia')"", ""(795, 806, 'other', 'park visits')"", ""(1509, 1520, 'other', 'park visits')"", ""(363, 386, 'other', 'nature-based activities')"", ""(269, 280, 'other', 'park visits')"", ""(935, 977, 'other', 'weekly telephone/internet support meetings')"", ""(855, 866, 'other', 'park visits')"", ""(285, 308, 'other', 'nature-based activities')"", ""(729, 737, 'condition', 'dementia')"", ""(632, 669, 'other', 'nature connections park visit program')""}",condition,"{""(1228, 1236, 'condition', 'dementia')"", ""(1644, 1652, 'condition', 'dementia')"", ""(155, 163, 'condition', 'dementia')"", ""(395, 399, 'physical', 'park')"", ""(285, 291, 'behavioural', 'nature')"", ""(332, 340, 'condition', 'dementia')"", ""(363, 369, 'physical', 'nature')"", ""(546, 554, 'condition', 'dementia')"", ""(400, 406, 'other', 'visits')"", ""(1145, 1156, 'behavioural', 'park visits')"", ""(632, 669, 'behavioural', 'nature connections park visit program')"", ""(369, 386, 'other', '- based activities')"", ""(274, 280, 'other', 'visits')"", ""(269, 273, 'behavioural', 'park')"", ""(1027, 1038, 'behavioural', 'park visits')"", ""(1509, 1520, 'behavioural', 'park visits')"", ""(46, 77, 'behavioural', 'nature - based park visit program')"", ""(291, 308, 'other', '- based activities')"", ""(729, 737, 'condition', 'dementia')"", ""(35, 45, 'behavioural', 'open label')"", ""(795, 806, 'behavioural', 'park visits')""}",bert-base-uncased
dementia,NCT05527587,tp,"{""(1228, 1236, 'condition', 'dementia')"", ""(46, 77, 'other', 'nature-based park visit program')"", ""(1644, 1652, 'condition', 'dementia')"", ""(155, 163, 'condition', 'dementia')"", ""(395, 406, 'other', 'park visits')"", ""(1027, 1038, 'other', 'park visits')"", ""(615, 626, 'other', 'park visits')"", ""(332, 340, 'condition', 'dementia')"", ""(1145, 1156, 'other', 'park visits')"", ""(546, 554, 'condition', 'dementia')"", ""(795, 806, 'other', 'park visits')"", ""(1509, 1520, 'other', 'park visits')"", ""(363, 386, 'other', 'nature-based activities')"", ""(269, 280, 'other', 'park visits')"", ""(935, 977, 'other', 'weekly telephone/internet support meetings')"", ""(855, 866, 'other', 'park visits')"", ""(285, 308, 'other', 'nature-based activities')"", ""(729, 737, 'condition', 'dementia')"", ""(632, 669, 'other', 'nature connections park visit program')""}",condition,"{""(1228, 1236, 'condition', 'dementia')"", ""(1644, 1652, 'condition', 'dementia')"", ""(155, 163, 'condition', 'dementia')"", ""(395, 399, 'physical', 'park')"", ""(285, 291, 'behavioural', 'nature')"", ""(332, 340, 'condition', 'dementia')"", ""(363, 369, 'physical', 'nature')"", ""(546, 554, 'condition', 'dementia')"", ""(400, 406, 'other', 'visits')"", ""(1145, 1156, 'behavioural', 'park visits')"", ""(632, 669, 'behavioural', 'nature connections park visit program')"", ""(369, 386, 'other', '- based activities')"", ""(274, 280, 'other', 'visits')"", ""(269, 273, 'behavioural', 'park')"", ""(1027, 1038, 'behavioural', 'park visits')"", ""(1509, 1520, 'behavioural', 'park visits')"", ""(46, 77, 'behavioural', 'nature - based park visit program')"", ""(291, 308, 'other', '- based activities')"", ""(729, 737, 'condition', 'dementia')"", ""(35, 45, 'behavioural', 'open label')"", ""(795, 806, 'behavioural', 'park visits')""}",bert-base-uncased
dementia,NCT05527587,tp,"{""(1228, 1236, 'condition', 'dementia')"", ""(46, 77, 'other', 'nature-based park visit program')"", ""(1644, 1652, 'condition', 'dementia')"", ""(155, 163, 'condition', 'dementia')"", ""(395, 406, 'other', 'park visits')"", ""(1027, 1038, 'other', 'park visits')"", ""(615, 626, 'other', 'park visits')"", ""(332, 340, 'condition', 'dementia')"", ""(1145, 1156, 'other', 'park visits')"", ""(546, 554, 'condition', 'dementia')"", ""(795, 806, 'other', 'park visits')"", ""(1509, 1520, 'other', 'park visits')"", ""(363, 386, 'other', 'nature-based activities')"", ""(269, 280, 'other', 'park visits')"", ""(935, 977, 'other', 'weekly telephone/internet support meetings')"", ""(855, 866, 'other', 'park visits')"", ""(285, 308, 'other', 'nature-based activities')"", ""(729, 737, 'condition', 'dementia')"", ""(632, 669, 'other', 'nature connections park visit program')""}",condition,"{""(1228, 1236, 'condition', 'dementia')"", ""(1644, 1652, 'condition', 'dementia')"", ""(155, 163, 'condition', 'dementia')"", ""(395, 399, 'physical', 'park')"", ""(285, 291, 'behavioural', 'nature')"", ""(332, 340, 'condition', 'dementia')"", ""(363, 369, 'physical', 'nature')"", ""(546, 554, 'condition', 'dementia')"", ""(400, 406, 'other', 'visits')"", ""(1145, 1156, 'behavioural', 'park visits')"", ""(632, 669, 'behavioural', 'nature connections park visit program')"", ""(369, 386, 'other', '- based activities')"", ""(274, 280, 'other', 'visits')"", ""(269, 273, 'behavioural', 'park')"", ""(1027, 1038, 'behavioural', 'park visits')"", ""(1509, 1520, 'behavioural', 'park visits')"", ""(46, 77, 'behavioural', 'nature - based park visit program')"", ""(291, 308, 'other', '- based activities')"", ""(729, 737, 'condition', 'dementia')"", ""(35, 45, 'behavioural', 'open label')"", ""(795, 806, 'behavioural', 'park visits')""}",bert-base-uncased
- based activities,NCT05527587,fp,"{""(1228, 1236, 'condition', 'dementia')"", ""(46, 77, 'other', 'nature-based park visit program')"", ""(1644, 1652, 'condition', 'dementia')"", ""(155, 163, 'condition', 'dementia')"", ""(395, 406, 'other', 'park visits')"", ""(1027, 1038, 'other', 'park visits')"", ""(615, 626, 'other', 'park visits')"", ""(332, 340, 'condition', 'dementia')"", ""(1145, 1156, 'other', 'park visits')"", ""(546, 554, 'condition', 'dementia')"", ""(795, 806, 'other', 'park visits')"", ""(1509, 1520, 'other', 'park visits')"", ""(363, 386, 'other', 'nature-based activities')"", ""(269, 280, 'other', 'park visits')"", ""(935, 977, 'other', 'weekly telephone/internet support meetings')"", ""(855, 866, 'other', 'park visits')"", ""(285, 308, 'other', 'nature-based activities')"", ""(729, 737, 'condition', 'dementia')"", ""(632, 669, 'other', 'nature connections park visit program')""}",other,"{""(1228, 1236, 'condition', 'dementia')"", ""(1644, 1652, 'condition', 'dementia')"", ""(155, 163, 'condition', 'dementia')"", ""(395, 399, 'physical', 'park')"", ""(285, 291, 'behavioural', 'nature')"", ""(332, 340, 'condition', 'dementia')"", ""(363, 369, 'physical', 'nature')"", ""(546, 554, 'condition', 'dementia')"", ""(400, 406, 'other', 'visits')"", ""(1145, 1156, 'behavioural', 'park visits')"", ""(632, 669, 'behavioural', 'nature connections park visit program')"", ""(369, 386, 'other', '- based activities')"", ""(274, 280, 'other', 'visits')"", ""(269, 273, 'behavioural', 'park')"", ""(1027, 1038, 'behavioural', 'park visits')"", ""(1509, 1520, 'behavioural', 'park visits')"", ""(46, 77, 'behavioural', 'nature - based park visit program')"", ""(291, 308, 'other', '- based activities')"", ""(729, 737, 'condition', 'dementia')"", ""(35, 45, 'behavioural', 'open label')"", ""(795, 806, 'behavioural', 'park visits')""}",bert-base-uncased
nature,NCT05527587,fp,"{""(1228, 1236, 'condition', 'dementia')"", ""(46, 77, 'other', 'nature-based park visit program')"", ""(1644, 1652, 'condition', 'dementia')"", ""(155, 163, 'condition', 'dementia')"", ""(395, 406, 'other', 'park visits')"", ""(1027, 1038, 'other', 'park visits')"", ""(615, 626, 'other', 'park visits')"", ""(332, 340, 'condition', 'dementia')"", ""(1145, 1156, 'other', 'park visits')"", ""(546, 554, 'condition', 'dementia')"", ""(795, 806, 'other', 'park visits')"", ""(1509, 1520, 'other', 'park visits')"", ""(363, 386, 'other', 'nature-based activities')"", ""(269, 280, 'other', 'park visits')"", ""(935, 977, 'other', 'weekly telephone/internet support meetings')"", ""(855, 866, 'other', 'park visits')"", ""(285, 308, 'other', 'nature-based activities')"", ""(729, 737, 'condition', 'dementia')"", ""(632, 669, 'other', 'nature connections park visit program')""}",behavioural,"{""(1228, 1236, 'condition', 'dementia')"", ""(1644, 1652, 'condition', 'dementia')"", ""(155, 163, 'condition', 'dementia')"", ""(395, 399, 'physical', 'park')"", ""(285, 291, 'behavioural', 'nature')"", ""(332, 340, 'condition', 'dementia')"", ""(363, 369, 'physical', 'nature')"", ""(546, 554, 'condition', 'dementia')"", ""(400, 406, 'other', 'visits')"", ""(1145, 1156, 'behavioural', 'park visits')"", ""(632, 669, 'behavioural', 'nature connections park visit program')"", ""(369, 386, 'other', '- based activities')"", ""(274, 280, 'other', 'visits')"", ""(269, 273, 'behavioural', 'park')"", ""(1027, 1038, 'behavioural', 'park visits')"", ""(1509, 1520, 'behavioural', 'park visits')"", ""(46, 77, 'behavioural', 'nature - based park visit program')"", ""(291, 308, 'other', '- based activities')"", ""(729, 737, 'condition', 'dementia')"", ""(35, 45, 'behavioural', 'open label')"", ""(795, 806, 'behavioural', 'park visits')""}",bert-base-uncased
nature,NCT05527587,fp,"{""(1228, 1236, 'condition', 'dementia')"", ""(46, 77, 'other', 'nature-based park visit program')"", ""(1644, 1652, 'condition', 'dementia')"", ""(155, 163, 'condition', 'dementia')"", ""(395, 406, 'other', 'park visits')"", ""(1027, 1038, 'other', 'park visits')"", ""(615, 626, 'other', 'park visits')"", ""(332, 340, 'condition', 'dementia')"", ""(1145, 1156, 'other', 'park visits')"", ""(546, 554, 'condition', 'dementia')"", ""(795, 806, 'other', 'park visits')"", ""(1509, 1520, 'other', 'park visits')"", ""(363, 386, 'other', 'nature-based activities')"", ""(269, 280, 'other', 'park visits')"", ""(935, 977, 'other', 'weekly telephone/internet support meetings')"", ""(855, 866, 'other', 'park visits')"", ""(285, 308, 'other', 'nature-based activities')"", ""(729, 737, 'condition', 'dementia')"", ""(632, 669, 'other', 'nature connections park visit program')""}",physical,"{""(1228, 1236, 'condition', 'dementia')"", ""(1644, 1652, 'condition', 'dementia')"", ""(155, 163, 'condition', 'dementia')"", ""(395, 399, 'physical', 'park')"", ""(285, 291, 'behavioural', 'nature')"", ""(332, 340, 'condition', 'dementia')"", ""(363, 369, 'physical', 'nature')"", ""(546, 554, 'condition', 'dementia')"", ""(400, 406, 'other', 'visits')"", ""(1145, 1156, 'behavioural', 'park visits')"", ""(632, 669, 'behavioural', 'nature connections park visit program')"", ""(369, 386, 'other', '- based activities')"", ""(274, 280, 'other', 'visits')"", ""(269, 273, 'behavioural', 'park')"", ""(1027, 1038, 'behavioural', 'park visits')"", ""(1509, 1520, 'behavioural', 'park visits')"", ""(46, 77, 'behavioural', 'nature - based park visit program')"", ""(291, 308, 'other', '- based activities')"", ""(729, 737, 'condition', 'dementia')"", ""(35, 45, 'behavioural', 'open label')"", ""(795, 806, 'behavioural', 'park visits')""}",bert-base-uncased
visits,NCT05527587,fp,"{""(1228, 1236, 'condition', 'dementia')"", ""(46, 77, 'other', 'nature-based park visit program')"", ""(1644, 1652, 'condition', 'dementia')"", ""(155, 163, 'condition', 'dementia')"", ""(395, 406, 'other', 'park visits')"", ""(1027, 1038, 'other', 'park visits')"", ""(615, 626, 'other', 'park visits')"", ""(332, 340, 'condition', 'dementia')"", ""(1145, 1156, 'other', 'park visits')"", ""(546, 554, 'condition', 'dementia')"", ""(795, 806, 'other', 'park visits')"", ""(1509, 1520, 'other', 'park visits')"", ""(363, 386, 'other', 'nature-based activities')"", ""(269, 280, 'other', 'park visits')"", ""(935, 977, 'other', 'weekly telephone/internet support meetings')"", ""(855, 866, 'other', 'park visits')"", ""(285, 308, 'other', 'nature-based activities')"", ""(729, 737, 'condition', 'dementia')"", ""(632, 669, 'other', 'nature connections park visit program')""}",other,"{""(1228, 1236, 'condition', 'dementia')"", ""(1644, 1652, 'condition', 'dementia')"", ""(155, 163, 'condition', 'dementia')"", ""(395, 399, 'physical', 'park')"", ""(285, 291, 'behavioural', 'nature')"", ""(332, 340, 'condition', 'dementia')"", ""(363, 369, 'physical', 'nature')"", ""(546, 554, 'condition', 'dementia')"", ""(400, 406, 'other', 'visits')"", ""(1145, 1156, 'behavioural', 'park visits')"", ""(632, 669, 'behavioural', 'nature connections park visit program')"", ""(369, 386, 'other', '- based activities')"", ""(274, 280, 'other', 'visits')"", ""(269, 273, 'behavioural', 'park')"", ""(1027, 1038, 'behavioural', 'park visits')"", ""(1509, 1520, 'behavioural', 'park visits')"", ""(46, 77, 'behavioural', 'nature - based park visit program')"", ""(291, 308, 'other', '- based activities')"", ""(729, 737, 'condition', 'dementia')"", ""(35, 45, 'behavioural', 'open label')"", ""(795, 806, 'behavioural', 'park visits')""}",bert-base-uncased
open label,NCT05527587,fp,"{""(1228, 1236, 'condition', 'dementia')"", ""(46, 77, 'other', 'nature-based park visit program')"", ""(1644, 1652, 'condition', 'dementia')"", ""(155, 163, 'condition', 'dementia')"", ""(395, 406, 'other', 'park visits')"", ""(1027, 1038, 'other', 'park visits')"", ""(615, 626, 'other', 'park visits')"", ""(332, 340, 'condition', 'dementia')"", ""(1145, 1156, 'other', 'park visits')"", ""(546, 554, 'condition', 'dementia')"", ""(795, 806, 'other', 'park visits')"", ""(1509, 1520, 'other', 'park visits')"", ""(363, 386, 'other', 'nature-based activities')"", ""(269, 280, 'other', 'park visits')"", ""(935, 977, 'other', 'weekly telephone/internet support meetings')"", ""(855, 866, 'other', 'park visits')"", ""(285, 308, 'other', 'nature-based activities')"", ""(729, 737, 'condition', 'dementia')"", ""(632, 669, 'other', 'nature connections park visit program')""}",behavioural,"{""(1228, 1236, 'condition', 'dementia')"", ""(1644, 1652, 'condition', 'dementia')"", ""(155, 163, 'condition', 'dementia')"", ""(395, 399, 'physical', 'park')"", ""(285, 291, 'behavioural', 'nature')"", ""(332, 340, 'condition', 'dementia')"", ""(363, 369, 'physical', 'nature')"", ""(546, 554, 'condition', 'dementia')"", ""(400, 406, 'other', 'visits')"", ""(1145, 1156, 'behavioural', 'park visits')"", ""(632, 669, 'behavioural', 'nature connections park visit program')"", ""(369, 386, 'other', '- based activities')"", ""(274, 280, 'other', 'visits')"", ""(269, 273, 'behavioural', 'park')"", ""(1027, 1038, 'behavioural', 'park visits')"", ""(1509, 1520, 'behavioural', 'park visits')"", ""(46, 77, 'behavioural', 'nature - based park visit program')"", ""(291, 308, 'other', '- based activities')"", ""(729, 737, 'condition', 'dementia')"", ""(35, 45, 'behavioural', 'open label')"", ""(795, 806, 'behavioural', 'park visits')""}",bert-base-uncased
visits,NCT05527587,fp,"{""(1228, 1236, 'condition', 'dementia')"", ""(46, 77, 'other', 'nature-based park visit program')"", ""(1644, 1652, 'condition', 'dementia')"", ""(155, 163, 'condition', 'dementia')"", ""(395, 406, 'other', 'park visits')"", ""(1027, 1038, 'other', 'park visits')"", ""(615, 626, 'other', 'park visits')"", ""(332, 340, 'condition', 'dementia')"", ""(1145, 1156, 'other', 'park visits')"", ""(546, 554, 'condition', 'dementia')"", ""(795, 806, 'other', 'park visits')"", ""(1509, 1520, 'other', 'park visits')"", ""(363, 386, 'other', 'nature-based activities')"", ""(269, 280, 'other', 'park visits')"", ""(935, 977, 'other', 'weekly telephone/internet support meetings')"", ""(855, 866, 'other', 'park visits')"", ""(285, 308, 'other', 'nature-based activities')"", ""(729, 737, 'condition', 'dementia')"", ""(632, 669, 'other', 'nature connections park visit program')""}",other,"{""(1228, 1236, 'condition', 'dementia')"", ""(1644, 1652, 'condition', 'dementia')"", ""(155, 163, 'condition', 'dementia')"", ""(395, 399, 'physical', 'park')"", ""(285, 291, 'behavioural', 'nature')"", ""(332, 340, 'condition', 'dementia')"", ""(363, 369, 'physical', 'nature')"", ""(546, 554, 'condition', 'dementia')"", ""(400, 406, 'other', 'visits')"", ""(1145, 1156, 'behavioural', 'park visits')"", ""(632, 669, 'behavioural', 'nature connections park visit program')"", ""(369, 386, 'other', '- based activities')"", ""(274, 280, 'other', 'visits')"", ""(269, 273, 'behavioural', 'park')"", ""(1027, 1038, 'behavioural', 'park visits')"", ""(1509, 1520, 'behavioural', 'park visits')"", ""(46, 77, 'behavioural', 'nature - based park visit program')"", ""(291, 308, 'other', '- based activities')"", ""(729, 737, 'condition', 'dementia')"", ""(35, 45, 'behavioural', 'open label')"", ""(795, 806, 'behavioural', 'park visits')""}",bert-base-uncased
nature - based park visit program,NCT05527587,fp,"{""(1228, 1236, 'condition', 'dementia')"", ""(46, 77, 'other', 'nature-based park visit program')"", ""(1644, 1652, 'condition', 'dementia')"", ""(155, 163, 'condition', 'dementia')"", ""(395, 406, 'other', 'park visits')"", ""(1027, 1038, 'other', 'park visits')"", ""(615, 626, 'other', 'park visits')"", ""(332, 340, 'condition', 'dementia')"", ""(1145, 1156, 'other', 'park visits')"", ""(546, 554, 'condition', 'dementia')"", ""(795, 806, 'other', 'park visits')"", ""(1509, 1520, 'other', 'park visits')"", ""(363, 386, 'other', 'nature-based activities')"", ""(269, 280, 'other', 'park visits')"", ""(935, 977, 'other', 'weekly telephone/internet support meetings')"", ""(855, 866, 'other', 'park visits')"", ""(285, 308, 'other', 'nature-based activities')"", ""(729, 737, 'condition', 'dementia')"", ""(632, 669, 'other', 'nature connections park visit program')""}",behavioural,"{""(1228, 1236, 'condition', 'dementia')"", ""(1644, 1652, 'condition', 'dementia')"", ""(155, 163, 'condition', 'dementia')"", ""(395, 399, 'physical', 'park')"", ""(285, 291, 'behavioural', 'nature')"", ""(332, 340, 'condition', 'dementia')"", ""(363, 369, 'physical', 'nature')"", ""(546, 554, 'condition', 'dementia')"", ""(400, 406, 'other', 'visits')"", ""(1145, 1156, 'behavioural', 'park visits')"", ""(632, 669, 'behavioural', 'nature connections park visit program')"", ""(369, 386, 'other', '- based activities')"", ""(274, 280, 'other', 'visits')"", ""(269, 273, 'behavioural', 'park')"", ""(1027, 1038, 'behavioural', 'park visits')"", ""(1509, 1520, 'behavioural', 'park visits')"", ""(46, 77, 'behavioural', 'nature - based park visit program')"", ""(291, 308, 'other', '- based activities')"", ""(729, 737, 'condition', 'dementia')"", ""(35, 45, 'behavioural', 'open label')"", ""(795, 806, 'behavioural', 'park visits')""}",bert-base-uncased
park visits,NCT05527587,fp,"{""(1228, 1236, 'condition', 'dementia')"", ""(46, 77, 'other', 'nature-based park visit program')"", ""(1644, 1652, 'condition', 'dementia')"", ""(155, 163, 'condition', 'dementia')"", ""(395, 406, 'other', 'park visits')"", ""(1027, 1038, 'other', 'park visits')"", ""(615, 626, 'other', 'park visits')"", ""(332, 340, 'condition', 'dementia')"", ""(1145, 1156, 'other', 'park visits')"", ""(546, 554, 'condition', 'dementia')"", ""(795, 806, 'other', 'park visits')"", ""(1509, 1520, 'other', 'park visits')"", ""(363, 386, 'other', 'nature-based activities')"", ""(269, 280, 'other', 'park visits')"", ""(935, 977, 'other', 'weekly telephone/internet support meetings')"", ""(855, 866, 'other', 'park visits')"", ""(285, 308, 'other', 'nature-based activities')"", ""(729, 737, 'condition', 'dementia')"", ""(632, 669, 'other', 'nature connections park visit program')""}",behavioural,"{""(1228, 1236, 'condition', 'dementia')"", ""(1644, 1652, 'condition', 'dementia')"", ""(155, 163, 'condition', 'dementia')"", ""(395, 399, 'physical', 'park')"", ""(285, 291, 'behavioural', 'nature')"", ""(332, 340, 'condition', 'dementia')"", ""(363, 369, 'physical', 'nature')"", ""(546, 554, 'condition', 'dementia')"", ""(400, 406, 'other', 'visits')"", ""(1145, 1156, 'behavioural', 'park visits')"", ""(632, 669, 'behavioural', 'nature connections park visit program')"", ""(369, 386, 'other', '- based activities')"", ""(274, 280, 'other', 'visits')"", ""(269, 273, 'behavioural', 'park')"", ""(1027, 1038, 'behavioural', 'park visits')"", ""(1509, 1520, 'behavioural', 'park visits')"", ""(46, 77, 'behavioural', 'nature - based park visit program')"", ""(291, 308, 'other', '- based activities')"", ""(729, 737, 'condition', 'dementia')"", ""(35, 45, 'behavioural', 'open label')"", ""(795, 806, 'behavioural', 'park visits')""}",bert-base-uncased
- based activities,NCT05527587,fp,"{""(1228, 1236, 'condition', 'dementia')"", ""(46, 77, 'other', 'nature-based park visit program')"", ""(1644, 1652, 'condition', 'dementia')"", ""(155, 163, 'condition', 'dementia')"", ""(395, 406, 'other', 'park visits')"", ""(1027, 1038, 'other', 'park visits')"", ""(615, 626, 'other', 'park visits')"", ""(332, 340, 'condition', 'dementia')"", ""(1145, 1156, 'other', 'park visits')"", ""(546, 554, 'condition', 'dementia')"", ""(795, 806, 'other', 'park visits')"", ""(1509, 1520, 'other', 'park visits')"", ""(363, 386, 'other', 'nature-based activities')"", ""(269, 280, 'other', 'park visits')"", ""(935, 977, 'other', 'weekly telephone/internet support meetings')"", ""(855, 866, 'other', 'park visits')"", ""(285, 308, 'other', 'nature-based activities')"", ""(729, 737, 'condition', 'dementia')"", ""(632, 669, 'other', 'nature connections park visit program')""}",other,"{""(1228, 1236, 'condition', 'dementia')"", ""(1644, 1652, 'condition', 'dementia')"", ""(155, 163, 'condition', 'dementia')"", ""(395, 399, 'physical', 'park')"", ""(285, 291, 'behavioural', 'nature')"", ""(332, 340, 'condition', 'dementia')"", ""(363, 369, 'physical', 'nature')"", ""(546, 554, 'condition', 'dementia')"", ""(400, 406, 'other', 'visits')"", ""(1145, 1156, 'behavioural', 'park visits')"", ""(632, 669, 'behavioural', 'nature connections park visit program')"", ""(369, 386, 'other', '- based activities')"", ""(274, 280, 'other', 'visits')"", ""(269, 273, 'behavioural', 'park')"", ""(1027, 1038, 'behavioural', 'park visits')"", ""(1509, 1520, 'behavioural', 'park visits')"", ""(46, 77, 'behavioural', 'nature - based park visit program')"", ""(291, 308, 'other', '- based activities')"", ""(729, 737, 'condition', 'dementia')"", ""(35, 45, 'behavioural', 'open label')"", ""(795, 806, 'behavioural', 'park visits')""}",bert-base-uncased
park,NCT05527587,fp,"{""(1228, 1236, 'condition', 'dementia')"", ""(46, 77, 'other', 'nature-based park visit program')"", ""(1644, 1652, 'condition', 'dementia')"", ""(155, 163, 'condition', 'dementia')"", ""(395, 406, 'other', 'park visits')"", ""(1027, 1038, 'other', 'park visits')"", ""(615, 626, 'other', 'park visits')"", ""(332, 340, 'condition', 'dementia')"", ""(1145, 1156, 'other', 'park visits')"", ""(546, 554, 'condition', 'dementia')"", ""(795, 806, 'other', 'park visits')"", ""(1509, 1520, 'other', 'park visits')"", ""(363, 386, 'other', 'nature-based activities')"", ""(269, 280, 'other', 'park visits')"", ""(935, 977, 'other', 'weekly telephone/internet support meetings')"", ""(855, 866, 'other', 'park visits')"", ""(285, 308, 'other', 'nature-based activities')"", ""(729, 737, 'condition', 'dementia')"", ""(632, 669, 'other', 'nature connections park visit program')""}",behavioural,"{""(1228, 1236, 'condition', 'dementia')"", ""(1644, 1652, 'condition', 'dementia')"", ""(155, 163, 'condition', 'dementia')"", ""(395, 399, 'physical', 'park')"", ""(285, 291, 'behavioural', 'nature')"", ""(332, 340, 'condition', 'dementia')"", ""(363, 369, 'physical', 'nature')"", ""(546, 554, 'condition', 'dementia')"", ""(400, 406, 'other', 'visits')"", ""(1145, 1156, 'behavioural', 'park visits')"", ""(632, 669, 'behavioural', 'nature connections park visit program')"", ""(369, 386, 'other', '- based activities')"", ""(274, 280, 'other', 'visits')"", ""(269, 273, 'behavioural', 'park')"", ""(1027, 1038, 'behavioural', 'park visits')"", ""(1509, 1520, 'behavioural', 'park visits')"", ""(46, 77, 'behavioural', 'nature - based park visit program')"", ""(291, 308, 'other', '- based activities')"", ""(729, 737, 'condition', 'dementia')"", ""(35, 45, 'behavioural', 'open label')"", ""(795, 806, 'behavioural', 'park visits')""}",bert-base-uncased
park visits,NCT05527587,fp,"{""(1228, 1236, 'condition', 'dementia')"", ""(46, 77, 'other', 'nature-based park visit program')"", ""(1644, 1652, 'condition', 'dementia')"", ""(155, 163, 'condition', 'dementia')"", ""(395, 406, 'other', 'park visits')"", ""(1027, 1038, 'other', 'park visits')"", ""(615, 626, 'other', 'park visits')"", ""(332, 340, 'condition', 'dementia')"", ""(1145, 1156, 'other', 'park visits')"", ""(546, 554, 'condition', 'dementia')"", ""(795, 806, 'other', 'park visits')"", ""(1509, 1520, 'other', 'park visits')"", ""(363, 386, 'other', 'nature-based activities')"", ""(269, 280, 'other', 'park visits')"", ""(935, 977, 'other', 'weekly telephone/internet support meetings')"", ""(855, 866, 'other', 'park visits')"", ""(285, 308, 'other', 'nature-based activities')"", ""(729, 737, 'condition', 'dementia')"", ""(632, 669, 'other', 'nature connections park visit program')""}",behavioural,"{""(1228, 1236, 'condition', 'dementia')"", ""(1644, 1652, 'condition', 'dementia')"", ""(155, 163, 'condition', 'dementia')"", ""(395, 399, 'physical', 'park')"", ""(285, 291, 'behavioural', 'nature')"", ""(332, 340, 'condition', 'dementia')"", ""(363, 369, 'physical', 'nature')"", ""(546, 554, 'condition', 'dementia')"", ""(400, 406, 'other', 'visits')"", ""(1145, 1156, 'behavioural', 'park visits')"", ""(632, 669, 'behavioural', 'nature connections park visit program')"", ""(369, 386, 'other', '- based activities')"", ""(274, 280, 'other', 'visits')"", ""(269, 273, 'behavioural', 'park')"", ""(1027, 1038, 'behavioural', 'park visits')"", ""(1509, 1520, 'behavioural', 'park visits')"", ""(46, 77, 'behavioural', 'nature - based park visit program')"", ""(291, 308, 'other', '- based activities')"", ""(729, 737, 'condition', 'dementia')"", ""(35, 45, 'behavioural', 'open label')"", ""(795, 806, 'behavioural', 'park visits')""}",bert-base-uncased
